image_id,person,car,dog,cat,bicycle
2012_000184,1,0,0,0,0
2009_001820,0,1,0,0,0
2011_005541,1,0,0,0,0
2007_006549,0,0,0,0,0
2009_004958,0,0,0,0,0
2011_001727,0,0,1,0,0
2012_002793,1,0,0,0,0
2009_004780,0,0,0,0,0
2007_003431,1,0,0,0,0
2012_003466,1,0,0,0,0
2008_002772,0,0,0,0,0
2012_004309,1,0,0,0,0
2011_001914,1,0,0,0,1
2008_004303,0,0,0,1,0
2012_002778,1,0,0,0,0
2012_001271,1,0,0,0,0
2007_009691,1,0,0,0,0
2008_006272,1,1,0,0,0
2012_001517,1,0,0,0,0
2010_000904,0,0,1,0,0
2007_005915,0,0,0,0,0
2009_005307,0,0,0,0,0
2008_004471,1,0,0,0,0
2009_003776,1,0,0,0,0
2010_000910,1,0,0,0,1
2008_002000,0,1,0,0,0
2012_003314,1,0,0,0,0
2009_004019,0,0,0,0,0
2011_003871,1,0,0,0,0
2010_005868,0,1,0,0,0
2012_001503,1,0,0,0,0
2012_001265,1,0,0,0,0
2011_004878,1,0,0,0,0
2009_001607,0,0,0,0,0
2009_000519,1,0,0,0,0
2008_006500,1,0,0,0,0
2012_003472,1,0,0,0,0
2011_001900,1,0,0,1,0
2009_003010,1,0,0,0,0
2008_002766,0,0,0,1,0
2008_003478,1,0,0,0,0
2008_004317,0,0,0,0,0
2011_004850,1,0,0,0,0
2011_004688,1,0,0,0,0
2008_006528,0,0,0,0,0
2010_002691,0,0,0,0,0
2011_001928,1,0,0,0,0
2009_002326,1,0,0,0,0
2009_003986,1,0,1,0,0
2008_004459,1,0,0,0,0
2008_003336,1,0,0,0,0
2010_000938,0,0,0,0,0
2011_000388,0,0,0,0,0
2009_004031,0,0,0,0,0
2011_006921,1,0,0,0,0
2008_005747,0,1,0,0,0
2012_000635,1,0,0,0,0
2011_003681,1,0,0,0,0
2009_000257,1,0,0,0,0
2010_004586,0,0,1,0,0
2010_005840,1,0,0,0,1
2008_008263,0,0,0,0,0
2012_000621,1,0,0,0,0
2010_004592,0,0,0,0,0
2007_001583,1,0,0,0,0
2010_005854,0,0,1,0,0
2011_001082,0,0,0,0,0
2009_003992,0,0,1,0,0
2012_002036,1,0,0,0,0
2010_006385,1,0,0,0,0
2011_006935,1,0,0,0,0
2009_004025,0,0,0,0,0
2012_003328,1,0,0,0,0
2008_005035,1,0,0,0,0
2012_002750,1,0,0,0,0
2011_004844,1,0,0,0,0
2008_008511,1,0,0,0,0
2011_005582,1,0,0,0,0
2009_000525,1,0,0,0,0
2008_005752,0,0,0,0,0
2011_006934,1,0,0,0,0
2008_003323,0,0,0,0,0
2012_002037,1,0,0,0,0
2009_003993,0,0,0,0,0
2011_001083,1,0,0,0,0
2008_008276,0,0,0,0,0
2010_005855,0,0,0,1,0
2008_007145,0,0,0,0,0
2008_001534,1,0,0,0,0
2009_000242,0,0,0,0,0
2011_003694,1,0,0,0,0
2010_002684,0,0,0,0,0
2008_007623,0,0,0,0,0
2012_001258,1,0,0,0,0
2008_002983,0,0,0,0,0
2009_002333,1,0,1,0,0
2012_002745,1,0,0,0,0
2010_000087,1,0,0,0,0
2008_002997,1,1,0,0,0
2008_003451,1,0,0,0,0
2011_001929,0,1,0,0,0
2009_003039,0,0,0,0,0
2009_004756,1,0,0,0,0
2010_001399,1,0,1,0,0
2012_000152,1,0,0,0,0
2011_004689,1,0,0,0,0
2008_008262,1,1,0,0,0
2008_007151,0,0,0,1,0
2010_005841,0,0,0,0,0
2009_001148,1,0,0,0,0
2011_003858,1,0,0,0,0
2008_001520,1,0,0,0,0
2010_006390,1,0,0,0,0
2010_000939,0,0,0,0,0
2009_002441,0,0,0,0,0
2008_004458,0,1,0,0,0
2012_002023,1,0,0,0,0
2011_001097,0,0,0,0,0
2008_007179,0,1,0,0,1
2012_001502,1,0,0,0,0
2009_001160,0,0,0,0,0
2008_006267,1,0,0,0,0
2009_004018,1,1,0,0,0
2008_002001,1,0,0,0,0
2008_004470,1,0,0,0,0
2008_003479,1,1,0,0,0
2011_001901,1,1,0,0,0
2008_002767,0,0,1,0,0
2008_005008,0,0,0,0,0
2007_009684,1,0,0,0,0
2009_001606,0,0,1,0,0
2010_002860,1,0,0,0,0
2012_001264,1,0,0,0,0
2007_007871,1,0,0,0,0
2009_001612,0,1,0,0,0
2008_008538,0,0,0,0,0
2008_002773,0,0,0,0,0
2011_001915,1,0,0,0,0
2012_004308,1,0,0,0,0
2009_003005,0,0,0,0,0
2008_004464,1,1,0,0,0
2008_000602,0,0,0,0,0
2008_006273,1,0,0,0,0
2009_000281,0,0,0,0,1
2007_007130,0,0,0,0,0
2011_004138,1,0,0,0,0
2007_008203,0,0,0,0,0
2010_002121,1,0,0,0,0
2011_003657,1,0,0,0,0
2008_006298,1,0,0,0,0
2010_005896,0,0,0,0,0
2010_004550,0,0,1,0,0
2009_003950,1,0,0,0,0
2011_001040,0,0,0,0,0
2008_005791,1,0,0,0,0
2009_004781,1,0,0,0,1
2011_000438,1,0,0,0,0
2010_000050,0,0,0,0,0
2011_001726,0,0,0,0,0
2009_004959,0,0,0,0,0
2010_003559,0,0,0,0,0
2010_002647,0,1,0,0,0
2012_000185,1,0,0,0,0
2010_005128,0,0,0,1,0
2011_005554,1,0,0,0,0
2010_004222,1,0,0,0,0
2011_004892,1,0,0,0,0
2009_001835,0,0,0,1,0
2010_002653,0,0,0,0,0
2008_001285,0,0,1,0,0
2007_008571,0,0,0,0,0
2010_006435,1,0,0,0,0
2012_003498,1,0,0,0,0
2011_001732,1,0,0,0,1
2008_002954,1,0,0,0,0
2008_003492,1,0,0,0,0
2011_001054,0,0,1,0,0
2009_003944,0,0,0,0,0
2010_000722,1,1,0,0,0
2010_006353,1,0,0,0,0
2011_003643,1,0,0,0,0
2008_000825,1,0,0,0,0
2010_005882,0,0,1,0,0
2011_005232,1,0,0,0,0
2011_006713,1,0,0,0,0
2008_005975,0,0,0,0,0
2011_000362,1,0,0,0,0
2007_004405,0,0,0,0,0
2011_004104,1,0,0,0,0
2010_005672,0,1,0,0,0
2007_000663,0,1,0,0,0
2011_002575,1,0,0,0,0
2010_003203,0,0,0,0,0
2012_000807,1,0,0,0,0
2007_006212,0,0,0,0,0
2007_008559,1,0,0,0,0
2011_004662,1,0,0,0,0
2008_007804,0,1,0,0,0
2012_002976,1,0,0,0,0
2011_000404,0,0,0,0,0
2010_001372,0,0,0,0,0
2009_004965,0,0,0,0,0
2010_006409,1,0,0,0,0
2010_001366,0,0,0,0,0
2008_002968,1,0,0,0,0
2009_004971,0,0,0,1,0
2007_009653,1,0,0,0,0
2011_005568,1,0,0,0,0
2007_006560,1,0,0,0,0
2009_001809,1,0,0,0,0
2010_005100,0,0,0,0,0
2011_004676,1,0,0,0,0
2010_005666,1,0,0,0,0
2011_004110,1,0,0,0,0
2011_002561,1,0,0,0,0
2012_000813,1,0,0,0,0
2011_006707,1,0,0,0,0
2011_001068,1,0,0,0,0
2011_000376,0,0,0,0,1
2009_004540,0,0,0,0,0
2008_005236,1,0,0,0,0
2012_004122,1,0,0,0,0
2011_007196,1,0,0,0,0
2009_002131,1,0,0,0,0
2008_003647,0,1,0,0,0
2011_006288,1,0,0,0,0
2010_000291,0,0,0,1,0
2010_006838,1,0,0,0,0
2012_002553,1,0,0,0,0
2008_007421,1,0,0,0,1
2010_003798,0,0,0,0,0
2009_000726,1,1,0,0,0
2011_005959,1,0,0,0,0
2008_006059,1,0,0,0,0
2009_000040,0,0,0,0,0
2008_001736,1,0,0,0,0
2010_004791,0,0,0,0,0
2008_000428,0,0,0,0,0
2008_008074,0,0,0,0,0
2011_001281,0,0,0,0,0
2012_002235,1,0,0,0,0
2009_003549,0,1,0,0,0
2008_004896,0,0,0,0,0
2008_005550,0,0,0,1,0
2011_001295,1,0,0,0,0
2012_002221,1,0,0,0,0
2008_003135,0,0,0,0,0
2010_006192,1,0,0,0,0
2008_005544,0,0,0,0,0
2009_004232,0,1,0,0,0
2012_000436,1,0,0,0,0
2011_003482,1,0,0,0,0
2008_001722,1,0,0,0,0
2009_000054,1,0,0,0,0
2011_002944,1,0,0,0,0
2010_004785,1,1,0,0,0
2008_007353,0,0,0,1,0
2008_007435,1,0,0,0,0
2008_008706,0,0,0,0,1
2011_005795,1,0,0,0,0
2010_003954,0,0,0,0,0
2009_000732,0,0,0,0,0
2010_002492,1,0,0,0,0
2009_004554,0,0,0,0,0
2012_003659,1,0,0,0,0
2008_003653,1,0,0,0,0
2007_005294,0,0,0,0,0
2010_000285,0,0,0,0,0
2012_002547,1,0,0,0,0
2008_006703,0,0,0,0,0
2012_000378,1,0,0,0,0
2007_003815,1,1,0,0,0
2010_006804,1,0,0,0,0
2008_004672,0,0,0,1,0
2009_005104,0,1,0,0,0
2008_006065,0,0,0,0,0
2008_000414,0,0,0,0,0
2008_008048,0,0,0,0,0
2012_001700,1,0,0,0,0
2008_006071,1,1,1,0,0
2009_000068,0,0,0,0,0
2011_002978,1,1,0,0,0
2009_001376,1,0,0,0,0
2008_000400,0,0,0,0,0
2008_004666,1,0,0,0,0
2010_001819,0,0,0,0,0
2012_003103,1,0,0,0,0
2012_003665,1,0,0,0,0
2009_004568,0,0,0,0,0
2011_000809,1,0,0,0,0
2009_002119,0,0,0,0,1
2008_004100,1,1,0,0,0
2008_007409,1,1,0,0,0
2012_001072,1,0,0,0,0
2008_001078,0,0,0,1,0
2011_005971,1,0,0,0,0
2008_006717,0,0,1,0,0
2010_003983,1,0,0,0,0
2010_002445,1,0,0,0,0
2008_006924,1,0,0,0,0
2008_003684,1,0,0,0,0
2012_003856,1,0,0,0,0
2011_001524,1,1,0,0,1
2010_006145,1,0,0,0,0
2008_005593,0,1,0,0,0
2010_000534,1,0,0,0,0
2008_007384,0,0,1,0,0
2011_003455,1,0,0,0,0
2011_002993,0,0,0,0,0
2011_005030,1,0,0,0,0
2009_001389,1,0,0,0,0
2008_007390,0,0,0,0,0
2010_002337,0,0,0,0,0
2011_003441,1,0,0,0,0
2012_001933,1,0,0,0,0
2010_005458,0,0,0,0,0
2009_000097,0,1,0,0,0
2011_002987,1,0,0,0,0
2008_004841,1,0,0,0,0
2011_000148,1,0,0,0,0
2009_002680,0,0,0,0,0
2011_006539,1,0,0,0,0
2012_003842,1,0,0,0,0
2010_000246,1,1,0,0,0
2011_001530,1,0,0,0,0
2012_002584,1,0,0,0,0
2010_001158,1,0,1,0,0
2011_007141,1,0,0,0,0
2011_002039,1,0,0,0,1
2011_005756,1,0,0,0,0
2008_000399,0,1,0,0,0
2011_001518,0,0,0,0,0
2008_003860,1,1,0,0,0
2011_004460,1,0,0,0,0
2010_002479,0,0,0,1,0
2009_000901,1,0,0,0,0
2010_004008,0,0,0,1,0
2007_009323,0,0,0,0,0
2008_001911,1,0,0,0,0
2011_002777,1,0,0,0,0
2008_004869,0,0,0,0,0
2010_006179,1,0,0,0,0
2011_000160,1,0,0,0,0
2010_000508,0,1,0,0,0
2011_006511,1,0,0,0,0
2010_001602,0,0,0,1,0
2007_002262,1,0,0,0,0
2007_006004,1,0,0,0,0
2008_001905,1,0,0,0,0
2010_003015,0,0,0,0,0
2011_004312,1,0,0,0,0
2011_004474,1,0,0,0,0
2009_000915,0,0,0,1,0
2011_002005,1,0,0,0,0
2010_003773,0,0,0,1,0
2011_006263,1,0,0,0,0
2011_000612,1,0,0,0,0
2010_001164,0,0,0,0,0
2008_003874,1,0,0,0,0
2012_002427,1,0,0,0,0
2008_003733,1,0,0,0,0
2010_006794,1,0,0,0,0
2008_005342,0,0,0,0,0
2009_004434,0,0,0,1,0
2012_003739,1,0,0,0,0
2008_008666,0,0,0,0,0
2012_001648,1,0,0,0,0
2011_005193,1,0,0,0,0
2012_000556,1,0,0,0,0
2010_002294,0,0,0,0,0
2008_003055,0,0,0,0,0
2010_000483,0,0,0,0,0
2009_004346,0,0,0,0,0
2008_003041,0,0,0,0,0
2010_001951,1,0,0,0,0
2010_000497,0,0,0,1,0
2012_002355,1,0,0,0,0
2008_007227,0,1,0,0,0
2011_005187,1,0,0,0,0
2008_000548,1,0,0,0,0
2011_004299,1,0,0,0,0
2011_002830,1,0,0,0,0
2009_000120,0,0,0,0,0
2010_004829,0,0,0,1,0
2010_003820,0,0,0,0,0
2008_001130,0,0,0,0,0
2010_004197,0,0,0,1,0
2008_006887,0,0,0,0,0
2009_001558,0,0,0,0,1
2008_004048,0,0,0,1,0
2008_002439,1,0,0,0,0
2011_000799,1,0,0,0,0
2008_005356,0,1,0,0,1
2008_006677,0,0,0,0,0
2008_001118,0,0,0,0,0
2009_001570,0,0,0,0,0
2012_001112,1,0,0,0,0
2010_006970,1,0,0,0,0
2011_000969,0,0,0,0,0
2009_003367,0,0,0,0,0
2008_002411,1,0,0,0,0
2012_003705,1,0,0,0,0
2008_002377,1,0,0,0,0
2010_001979,0,0,0,0,0
2009_005070,0,0,0,0,0
2008_004706,1,0,0,0,0
2012_001674,1,0,0,0,0
2009_001216,0,1,0,0,0
2011_002818,0,0,0,0,0
2008_006111,0,0,0,0,0
2012_001660,1,0,0,0,0
2010_004815,1,0,0,1,0
2009_003415,1,0,0,1,0
2009_005064,0,0,0,0,1
2008_004074,0,0,0,1,0
2010_006964,1,0,0,0,0
2008_002405,1,0,0,0,0
2009_003373,0,0,0,0,0
2008_006663,1,0,0,0,0
2011_005805,1,0,0,0,0
2012_000218,1,0,0,0,0
2012_001106,1,0,0,0,0
2010_004140,0,0,0,0,0
2011_005636,1,0,0,0,0
2008_007596,0,0,0,0,0
2009_000849,0,0,0,0,0
2011_002159,0,0,0,0,0
2010_002531,0,0,0,1,0
2011_003247,1,1,0,0,1
2011_004528,1,0,0,0,0
2009_000691,0,0,0,0,0
2012_004095,1,0,0,0,0
2010_006757,1,0,0,0,0
2011_000996,1,0,0,0,0
2009_002086,0,0,0,0,0
2012_003922,1,0,0,0,0
2010_001986,1,0,0,0,0
2011_006459,1,0,0,0,0
2011_001336,1,0,0,0,0
2011_000028,0,0,1,0,0
2009_002938,0,0,0,0,0
2007_003020,1,0,0,0,0
2010_006031,0,0,0,0,1
2008_004921,1,0,0,0,0
2012_001853,1,0,0,0,0
2010_005538,1,0,0,0,0
2008_001681,1,1,0,0,0
2007_000529,0,1,0,0,0
2010_003149,0,0,0,0,0
2011_005150,1,0,0,0,0
2011_003535,1,0,0,0,0
2010_002243,0,0,0,1,0
2011_005144,1,0,0,0,0
2008_003082,1,1,0,0,0
2010_001992,0,0,0,0,0
2012_003088,1,0,0,0,0
2008_004935,0,0,0,0,0
2010_006025,0,0,0,1,0
2010_006743,1,0,0,0,0
2008_005395,1,0,0,0,0
2011_000982,0,0,0,0,0
2011_005622,1,0,0,0,0
2010_004154,0,0,0,0,1
2008_006844,1,1,1,0,0
2011_003253,0,0,0,0,0
2007_007534,0,0,0,0,0
2011_000772,1,0,1,0,0
2008_003914,1,0,0,0,0
2010_003613,1,0,0,0,0
2011_004514,1,0,0,0,0
2007_000515,1,1,0,0,1
2011_002603,1,0,0,0,0
2008_001865,0,0,0,0,0
2010_001762,1,0,0,0,0
2011_006471,1,0,0,0,0
2010_000468,0,0,0,1,0
2010_001776,0,0,1,0,0
2009_002910,0,0,0,0,0
2011_004266,1,0,0,0,0
2008_001871,0,0,1,0,0
2011_002617,0,0,0,0,0
2010_004168,1,0,0,0,0
2010_005276,1,0,0,0,0
2011_004500,1,0,0,0,0
2011_007009,1,0,0,0,0
2010_001010,0,0,0,0,0
2007_002470,0,0,0,1,0
2008_004538,1,0,0,1,0
2012_002143,1,0,0,0,0
2010_000681,0,0,1,0,0
2011_006698,1,0,0,0,0
2009_002521,0,0,0,0,0
2011_006840,1,0,0,0,0
2009_004150,0,0,1,1,0
2008_005626,0,0,0,0,0
2010_002096,1,0,0,0,0
2009_000336,0,0,0,0,0
2008_001440,1,1,0,0,0
2009_001028,0,0,0,0,0
2011_003938,1,0,0,0,0
2008_008302,0,0,0,0,0
2008_007031,0,0,0,0,0
2010_005921,0,0,0,0,0
2011_002398,0,0,1,0,0
2008_008464,0,0,0,0,0
2008_007757,1,1,0,0,0
2011_003086,1,1,0,0,0
2008_006449,0,0,0,1,0
2012_000032,1,0,0,0,0
2008_005140,0,0,0,0,0
2007_003587,0,1,0,0,0
2012_004254,1,0,0,0,0
2008_003531,1,0,0,0,0
2012_002625,1,0,0,0,0
2011_001691,1,0,0,0,0
2007_003593,0,0,0,0,0
2010_006582,1,0,0,0,0
2009_002253,0,0,0,0,0
2008_008470,0,0,0,0,0
2009_000444,0,0,0,0,0
2008_000992,1,0,0,0,0
2008_001454,1,0,0,0,0
2009_000322,1,0,0,0,0
2012_000998,1,0,0,0,0
2010_005935,0,0,0,1,0
2008_007025,0,0,0,0,0
2012_002157,1,0,0,0,0
2010_000695,1,0,0,0,0
2009_002535,0,0,0,0,0
2011_006854,1,0,0,0,0
2012_000768,1,0,0,0,0
2007_009096,0,1,0,0,0
2012_001476,1,0,0,0,0
2008_004504,1,0,0,0,0
2009_005272,0,0,1,0,0
2010_000865,1,1,0,0,0
2008_002175,0,0,0,0,0
2012_003507,1,0,0,0,0
2008_002613,1,0,0,0,0
2011_001875,0,0,0,0,0
2012_004268,1,0,0,0,0
2009_003165,0,0,0,1,0
2010_002914,1,0,0,0,0
2008_006475,0,1,0,0,0
2010_002900,0,0,0,1,0
2008_006461,0,0,0,0,0
2008_005168,1,0,0,0,0
2012_003513,1,0,0,0,0
2011_001861,1,0,0,0,0
2008_003519,0,0,0,1,0
2008_004276,0,0,0,0,0
2008_004510,1,0,0,0,0
2010_000871,0,0,0,0,0
2009_004178,0,0,0,0,0
2011_006868,1,0,0,0,0
2008_006307,0,0,0,1,0
2008_001468,0,0,0,0,0
2007_009082,0,0,0,0,0
2009_001000,1,0,0,0,0
2008_000776,1,0,0,0,0
2010_005909,0,0,0,0,1
2008_007019,1,0,0,0,1
2010_002055,1,0,0,0,1
2012_000797,1,0,0,0,0
2009_004193,0,0,1,0,0
2012_002180,1,0,0,0,0
2011_001134,0,0,0,0,0
2011_001652,0,0,0,0,0
2010_000124,1,0,1,0,0
2008_002834,0,1,0,0,0
2008_005183,0,0,0,0,0
2010_006555,1,0,0,0,0
2009_000493,0,0,0,1,0
2010_002733,0,0,0,0,0
2008_007794,0,0,0,1,0
2009_000487,0,0,0,0,0
2010_005048,0,0,0,1,0
2009_001941,0,0,0,0,0
2010_003439,0,0,1,0,0
2008_007780,0,0,0,0,0
2009_001799,1,0,0,0,0
2009_004839,0,0,0,0,0
2008_004289,0,0,0,0,0
2008_002820,1,0,0,0,0
2008_005197,1,0,1,0,0
2011_000558,0,0,0,0,0
2007_002896,0,0,0,0,0
2010_006541,1,0,0,0,0
2012_004283,1,0,0,0,0
2009_004187,1,1,0,0,0
2011_006897,1,0,0,0,0
2010_001548,0,0,0,0,0
2009_005299,0,0,0,1,0
2008_003280,1,0,0,0,0
2007_005647,0,0,0,0,0
2011_002429,1,0,0,0,0
2010_002041,0,0,0,0,0
2012_000783,1,0,0,0,0
2011_004058,1,0,0,0,0
2010_001560,0,0,0,0,0
2011_000216,0,0,1,0,0
2011_001108,1,0,0,0,0
2009_003818,0,0,0,0,0
2008_005801,0,0,0,0,0
2011_006667,1,0,0,0,0
2008_000979,1,1,0,0,0
2010_005706,0,0,0,0,0
2008_007970,1,0,0,0,0
2010_005060,0,0,1,0,0
2011_003079,1,0,0,0,0
2010_003411,0,0,1,0,0
2011_005408,1,0,0,0,0
2007_006400,0,0,0,0,0
2011_006101,1,0,0,0,0
2010_000118,0,0,0,1,0
2008_002808,1,0,0,0,0
2010_001206,1,0,0,0,1
2010_006569,1,0,0,0,0
2009_004805,0,0,0,0,0
2011_006115,1,0,0,0,0
2011_000564,1,0,0,0,0
2010_001212,1,0,0,0,0
2012_002816,1,0,0,0,0
2011_004702,1,0,0,0,0
2008_007964,0,0,0,1,0
2010_003405,0,0,0,0,0
2012_000967,1,0,0,0,0
2010_005712,0,0,0,1,0
2011_000202,0,0,1,0,0
2010_001574,0,0,0,0,0
2011_006673,1,0,0,0,0
2011_000572,0,0,0,0,0
2010_001204,1,0,0,0,0
2009_004813,0,0,0,1,0
2011_002365,1,0,0,0,0
2010_005062,0,0,0,0,0
2010_003375,1,0,1,0,0
2012_000971,1,0,0,0,0
2007_006364,1,0,0,0,0
2008_005803,0,0,0,0,0
2011_000214,1,0,0,0,0
2010_001562,0,0,0,0,0
2008_005817,0,0,0,0,0
2011_006671,1,0,0,0,0
2010_001576,1,0,0,0,0
2010_006219,1,0,0,0,0
2011_003709,1,0,0,0,0
2010_003361,1,0,0,0,0
2012_000965,1,0,0,0,0
2010_004368,0,0,0,0,0
2011_002371,0,0,1,0,0
2008_007966,1,0,0,0,0
2012_002814,1,0,0,0,0
2011_007209,1,0,0,0,0
2010_001210,1,0,0,0,0
2011_000566,1,0,0,0,0
2011_001678,1,0,0,0,0
2011_005436,1,0,0,0,0
2011_002359,1,0,0,0,0
2011_003047,0,0,0,0,0
2008_006488,1,0,0,0,0
2009_000491,0,0,0,0,0
2011_004728,1,0,0,0,0
2010_006557,1,0,0,0,0
2009_003198,0,0,0,0,0
2012_004295,1,0,0,0,0
2008_005181,0,0,1,1,0
2011_001650,1,0,0,0,0
2009_002286,0,0,0,0,0
2011_006659,1,0,0,0,0
2011_001136,0,1,0,0,0
2009_004191,0,0,0,0,0
2011_006881,1,0,0,0,0
2011_000228,0,0,0,0,0
2010_006231,1,0,0,0,0
2010_000898,0,0,0,0,1
2008_001481,1,0,0,0,0
2010_005738,0,0,1,0,0
2010_002057,0,0,0,1,0
2011_003721,1,0,0,0,0
2008_001495,0,0,0,0,0
2008_000953,1,1,0,0,0
2012_000781,1,0,0,0,0
2007_001423,1,0,0,0,0
2010_004432,1,0,0,0,0
2012_002196,1,0,0,0,0
2011_001122,1,0,0,0,0
2009_003832,0,0,0,0,1
2011_006895,1,0,0,0,0
2012_003288,1,0,0,0,0
2010_006225,1,0,0,0,0
2012_002828,1,0,0,0,0
2012_004281,1,0,0,0,0
2010_000132,0,0,0,0,0
2011_005422,1,0,0,0,0
2010_002725,1,0,0,0,0
2007_008407,1,0,0,0,0
2008_006477,0,0,0,0,0
2008_001318,1,0,0,0,0
2009_001770,0,0,0,0,0
2011_001877,0,0,1,0,0
2012_003505,1,0,0,0,0
2008_005618,0,0,0,0,0
2012_003263,1,0,0,0,0
2009_003601,0,0,0,1,0
2008_002177,0,0,0,1,0
2008_003269,0,0,0,0,0
2008_004506,1,0,0,0,0
2011_003906,1,0,0,0,0
2009_001016,0,0,0,1,0
2008_000760,0,0,0,0,0
2009_000308,0,0,0,0,0
2008_006311,1,0,0,0,0
2012_001460,1,0,0,0,0
2009_001002,1,0,0,0,0
2011_003912,1,0,0,0,0
2012_003277,1,0,0,0,0
2008_004512,1,0,0,0,0
2012_002169,1,0,0,0,0
2008_004274,1,0,0,0,0
2011_001863,0,0,0,0,0
2009_003173,0,0,0,0,0
2008_006463,0,0,0,0,0
2010_002902,1,1,0,0,0
2009_001764,1,0,0,0,0
2012_002627,1,0,0,0,0
2011_001693,0,0,0,0,0
2008_003533,1,0,0,0,0
2009_002245,0,0,0,0,0
2012_004256,1,0,0,0,0
2012_003539,1,0,0,0,0
2009_004634,0,0,1,0,0
2009_001994,1,0,0,0,0
2012_000030,1,0,0,0,0
2009_000452,0,0,1,0,0
2008_008466,1,0,0,0,0
2008_007755,0,0,0,0,0
2008_008300,0,0,0,0,0
2012_001448,1,0,0,0,0
2010_002094,1,0,0,0,0
2008_000984,1,0,0,0,0
2009_004152,0,0,0,0,0
2011_006842,1,0,0,0,0
2008_003255,0,1,0,0,0
2009_002523,0,0,0,0,0
2012_002141,1,0,0,0,0
2010_000683,0,0,0,1,0
2011_006856,1,0,0,0,0
2009_003629,0,0,0,0,0
2009_002537,0,0,0,0,0
2012_002155,1,0,0,0,0
2010_000697,1,0,0,0,0
2008_008314,0,0,0,0,0
2010_005937,0,0,1,0,0
2008_000748,1,0,0,0,0
2009_000320,0,0,0,0,0
2008_001456,0,0,1,0,0
2010_002080,0,0,0,0,0
2008_006339,0,0,0,0,0
2009_001980,0,0,0,0,0
2009_000446,0,0,0,0,0
2008_007999,0,0,0,0,0
2009_001758,1,0,0,0,1
2011_004927,1,0,0,0,0
2008_007741,1,0,0,0,0
2012_002633,1,0,0,0,0
2011_001687,1,0,0,0,0
2010_006580,1,0,0,0,0
2008_002639,1,0,0,0,0
2009_004620,0,0,0,0,0
2008_005156,1,0,0,0,0
2010_001760,0,0,1,0,0
2011_000016,1,0,0,0,0
2010_004618,1,1,0,0,0
2008_001867,1,1,0,0,0
2011_002601,0,0,1,0,0
2007_001609,0,0,0,0,0
2010_002269,1,0,0,0,0
2010_005506,0,0,0,0,0
2011_004270,1,0,0,0,0
2010_005260,0,0,0,0,0
2011_003279,1,0,0,0,0
2011_002167,1,0,0,0,0
2007_009533,0,0,0,0,0
2011_006301,1,0,0,0,0
2010_000318,0,0,0,0,0
2007_003778,0,0,0,1,0
2008_003916,1,0,0,0,0
2010_001006,1,0,1,0,0
2011_000770,0,0,0,0,0
2010_006769,1,0,0,0,0
2011_006315,1,0,0,0,0
2010_001012,0,0,0,1,0
2007_004003,0,0,0,0,0
2010_005274,0,0,1,0,0
2011_002173,0,0,0,0,0
2010_003605,0,0,0,0,0
2007_006614,1,0,0,0,0
2007_009527,0,0,0,0,0
2011_004264,1,0,0,0,0
2012_001879,1,0,0,0,0
2010_005512,1,0,0,0,0
2011_000002,0,0,0,0,0
2009_002912,0,0,0,0,0
2011_005152,1,0,0,0,0
2010_004624,0,0,0,0,0
2012_001689,1,0,0,0,0
2010_002255,1,0,0,1,0
2008_004923,0,1,0,0,0
2010_006033,0,1,0,0,0
2007_003022,1,0,0,0,0
2010_000442,0,0,0,1,0
2008_003094,1,0,0,0,0
2010_000324,1,0,0,0,0
2012_004097,1,0,0,0,0
2011_007023,1,0,0,0,0
2010_002533,0,0,0,1,0
2008_007594,0,0,0,0,0
2011_005634,1,0,0,0,0
2010_002527,0,0,1,0,0
2011_006329,1,0,0,0,0
2010_000330,0,0,0,0,0
2011_000758,0,0,0,1,0
2012_004083,1,0,0,0,0
2011_007037,1,0,0,0,0
2008_004937,1,0,0,0,0
2010_001748,1,0,0,0,0
2010_000456,0,0,1,0,0
2011_001320,0,0,0,0,0
2012_002394,1,0,0,0,0
2008_000589,0,0,0,0,0
2011_002629,0,1,0,0,0
2012_000583,1,0,0,0,0
2012_001845,1,0,0,0,0
2007_007250,0,0,0,0,0
2008_001697,1,0,0,0,0
2008_006113,0,0,0,1,0
2012_000568,1,0,0,0,0
2008_000562,1,1,0,0,1
2012_001676,1,0,0,0,0
2008_004704,0,0,0,0,0
2012_003707,1,0,0,0,0
2009_003365,1,0,0,0,0
2012_004068,1,0,0,0,0
2010_006972,1,0,0,0,0
2012_002419,1,0,0,0,0
2008_008658,0,0,0,0,0
2008_000204,1,0,0,0,0
2011_005813,1,0,0,0,0
2012_001104,1,0,0,0,0
2009_001566,1,0,0,0,0
2011_005807,1,0,0,0,0
2008_003719,0,1,0,0,0
2008_004076,1,0,0,0,0
2009_003417,0,0,0,0,0
2008_002361,1,0,0,0,0
2010_004817,0,0,0,0,0
2008_001668,1,0,0,0,0
2008_007219,1,0,0,0,0
2012_001662,1,0,0,0,0
2012_002343,1,0,0,0,0
2008_003057,0,1,0,0,0
2008_002349,0,0,0,0,0
2009_004350,1,0,0,0,0
2012_000554,1,0,0,0,0
2012_001892,1,0,0,0,0
2011_002826,0,0,0,0,0
2009_000136,0,0,0,0,0
2008_001640,0,0,0,1,0
2011_005191,1,0,0,0,0
2008_007231,0,0,0,0,0
2008_000238,0,0,0,0,0
2008_006649,0,1,0,0,0
